,Daly,Gnangara,Robson,Temora,Tullochgorum,Weany,Yanco,Hamilton,Bishes,Bennets,Bullawarrie,Scotts Peak,BSC conservatively grazed (C3),Alice Mulga,BCS Brigalow Woodland (C1),BCS Heavily Grazed (C5),Borrowa,Litchfield
2020-01-26,-1.685062289237976,-6.535297393798828,-2.632838487625122,-8.974245071411133,-4.935189723968506,-3.578616142272949,-8.899468421936035,-5.555988788604736,-8.195137023925781,-8.149758338928223,-7.451016902923584,-4.786238670349121,-5.525432109832764,-7.469860553741455,-5.559247970581055,-5.559247970581055,-8.386370658874512,-1.070481300354004
2020-01-27,-1.7302634716033936,-7.202923774719238,-2.8105146884918213,-8.352544784545898,-5.0434699058532715,-3.8749146461486816,-8.226240158081055,-5.2331109046936035,-7.2595672607421875,-7.227644443511963,-7.421849727630615,-4.6449689865112305,-5.865682125091553,-7.15067720413208,-5.908332347869873,-5.908332347869873,-8.017724990844727,-1.0886634588241577
2020-01-28,-1.3350025415420532,-6.793369293212891,-3.157874822616577,-7.98940896987915,-5.181110858917236,-4.394107818603516,-7.874952793121338,-5.046291351318359,-7.203595161437988,-7.175145149230957,-7.275620937347412,-4.469658374786377,-6.129234313964844,-6.75145149230957,-6.177745819091797,-6.177745819091797,-7.7845635414123535,-0.9131343364715576
2020-01-29,-1.3970375061035156,-6.472774982452393,-3.180229425430298,-8.464091300964355,-5.434820175170898,-4.422393798828125,-8.069718360900879,-5.272745609283447,-7.468948841094971,-7.413319110870361,-7.5014872550964355,-4.511687755584717,-6.3509392738342285,-7.003199100494385,-6.410828113555908,-6.410828113555908,-8.129589080810547,-0.8904532790184021
2020-01-30,-1.222387671470642,-6.560708522796631,-3.0219805240631104,-9.231870651245117,-4.5700154304504395,-4.011102676391602,-8.9041166305542,-4.743797779083252,-7.58670711517334,-7.520558834075928,-7.93795919418335,-3.6689705848693848,-6.603812217712402,-6.959035873413086,-6.663946628570557,-6.663946628570557,-8.676993370056152,-0.7596907615661621
2020-01-31,-1.2862154245376587,-6.050205230712891,-3.011112928390503,-8.844721794128418,-3.966095447540283,-3.9011733531951904,-8.306737899780273,-4.447536468505859,-7.066946506500244,-6.992369651794434,-7.501363754272461,-3.524071455001831,-6.419232368469238,-6.059378623962402,-6.4567084312438965,-6.4567084312438965,-8.529698371887207,-0.7668694853782654
2020-02-01,-1.596143364906311,-5.4035964012146,-3.1939797401428223,-8.957865715026855,-4.220589637756348,-4.217425346374512,-9.002443313598633,-5.273420333862305,-7.381505489349365,-7.339774131774902,-7.496503829956055,-4.336602210998535,-6.0853190422058105,-5.947052955627441,-6.120856285095215,-6.120856285095215,-8.148611068725586,-1.1635420322418213
2020-02-02,-1.779720664024353,-5.842843532562256,-3.25500750541687,-8.81161117553711,-5.6735615730285645,-4.068968772888184,-9.042609214782715,-6.50883674621582,-8.249805450439453,-8.23973274230957,-6.517615795135498,-5.32915735244751,-4.990389347076416,-5.7349324226379395,-5.010463714599609,-5.010463714599609,-8.091279983520508,-1.1680145263671875
2020-02-03,-1.9538087844848633,-6.066477298736572,-3.0030343532562256,-8.731472969055176,-5.114820957183838,-3.846926689147949,-8.598050117492676,-5.392832279205322,-7.960827350616455,-7.923588752746582,-6.843888282775879,-4.092854022979736,-4.153805732727051,-5.844610214233398,-4.147355556488037,-4.147355556488037,-8.246713638305664,-1.3478385210037231
2020-02-04,-1.5178059339523315,-5.652531623840332,-2.910968065261841,-8.493196487426758,-5.2205915451049805,-3.6653542518615723,-8.55148983001709,-6.170435905456543,-8.498531341552734,-8.465065956115723,-7.2822747230529785,-5.331358909606934,-5.077385425567627,-6.18028450012207,-5.09843111038208,-5.09843111038208,-7.775124549865723,-1.097556710243225
2020-02-05,-1.5826425552368164,-5.295886516571045,-2.7362935543060303,-8.774482727050781,-4.817663669586182,-3.4027607440948486,-8.759309768676758,-4.752039909362793,-7.670627593994141,-7.652816295623779,-7.068458080291748,-4.370319366455078,-4.945131301879883,-6.316852569580078,-4.960352420806885,-4.960352420806885,-8.250022888183594,-1.0666788816452026
2020-02-06,-1.4177814722061157,-5.265635013580322,-2.6607794761657715,-8.287137031555176,-4.4295172691345215,-3.5385282039642334,-8.330732345581055,-5.542456150054932,-7.299543857574463,-7.306321620941162,-6.752829551696777,-4.4455246925354,-5.239816188812256,-6.195982456207275,-5.267194747924805,-5.267194747924805,-7.732626438140869,-0.8503594994544983
2020-02-07,-1.2281509637832642,-5.8474016189575195,-2.709601879119873,-9.051806449890137,-5.490182399749756,-3.5856034755706787,-9.21703815460205,-5.406133651733398,-7.603246688842773,-7.6104021072387695,-6.615352630615234,-4.646836280822754,-4.937810897827148,-6.070220470428467,-4.965112209320068,-4.965112209320068,-8.652997970581055,-0.6553139090538025
2020-02-08,-1.5005052089691162,-6.646707057952881,-2.7016103267669678,-9.111164093017578,-4.991647720336914,-3.6959075927734375,-8.779915809631348,-4.5290632247924805,-6.630852699279785,-6.6194844245910645,-6.577062129974365,-4.322455406188965,-4.9743876457214355,-6.491837501525879,-5.008212089538574,-5.008212089538574,-8.71651840209961,-0.8815854787826538
2020-02-09,-1.6236073970794678,-6.708580493927002,-2.7999472618103027,-7.955985069274902,-3.9706871509552,-3.7279677391052246,-7.5416154861450195,-3.754021644592285,-5.337700366973877,-5.364671230316162,-6.754504203796387,-3.40799880027771,-5.064099311828613,-6.49021577835083,-5.083124160766602,-5.083124160766602,-7.766490936279297,-1.0359690189361572
2020-02-10,-1.4324480295181274,-6.846109390258789,-2.608081579208374,-7.4464921951293945,-4.013150215148926,-3.668060302734375,-6.833839416503906,-3.8142201900482178,-5.226301670074463,-5.222095966339111,-6.63485050201416,-3.619377851486206,-5.285328388214111,-6.227133750915527,-5.300911903381348,-5.300911903381348,-7.185105800628662,-0.9973040819168091
2020-02-11,-1.7189947366714478,-6.8713483810424805,-2.726762294769287,-7.295401573181152,-4.200193881988525,-3.6805200576782227,-6.924408912658691,-3.724210023880005,-5.385659694671631,-5.383534908294678,-6.601014614105225,-3.574995994567871,-4.96943473815918,-6.052055835723877,-5.006233215332031,-5.006233215332031,-6.969002723693848,-1.237375020980835
2020-02-12,-1.6782746315002441,-6.289628505706787,-2.773336410522461,-7.3772172927856445,-4.047454833984375,-3.9890167713165283,-7.403708457946777,-4.552900791168213,-6.464245319366455,-6.450902938842773,-6.706373691558838,-3.8705010414123535,-4.991170406341553,-5.7707109451293945,-5.04383659362793,-5.04383659362793,-6.851415634155273,-1.1246085166931152
2020-02-13,-1.6105647087097168,-5.4908833503723145,-2.7106821537017822,-7.800559997558594,-4.624017238616943,-3.559828996658325,-8.087159156799316,-5.701333045959473,-7.179668426513672,-7.176477432250977,-6.633845329284668,-4.550871849060059,-4.740528583526611,-5.8517656326293945,-4.770912170410156,-4.770912170410156,-7.031743049621582,-1.1969267129898071
2020-02-14,-1.675290822982788,-5.3271260261535645,-2.689659595489502,-7.925017833709717,-5.278652667999268,-3.4915812015533447,-8.342905044555664,-7.043610095977783,-8.34015941619873,-8.34504508972168,-6.381260395050049,-5.516532897949219,-4.246183395385742,-6.255211353302002,-4.259397506713867,-4.259397506713867,-7.169788360595703,-1.2186806201934814
2020-02-15,-1.5586731433868408,-6.022347450256348,-2.5958495140075684,-7.905536651611328,-5.011153221130371,-3.359431028366089,-7.939035415649414,-5.935293674468994,-7.630555629730225,-7.623385906219482,-6.445580959320068,-5.271028995513916,-4.697438716888428,-6.408400058746338,-4.728603363037109,-4.728603363037109,-7.421008110046387,-1.1713424921035767
